timestamp,age,industry,job_title,job_context,annual_salary,additional_comp,currency,"If ""Other,"" please indicate the currency here: ",income_context,work_country,work_state,work_city,years_experience_total,years_experience_field,education_level,gender,race,mean_age
4/27/2021 11:09,45-54,Government & Public Services,Public Health Advisor,,"126,000",2300.0,USD,,,United States,,Atlanta,31 - 40 years,21 - 30 years,Master's degree,Woman,White,49.5
4/27/2021 11:09,45-54,Government & Public Services,Payment Services Officer,I help people deal with unemployment benefits and in some cases can ensure those benefits are paid out,"54,000",,CAD,,,Canada,,St. John's,5-7 years,5-7 years,College degree,Woman,White,49.5
4/27/2021 11:09,25-34,Government & Public Services,Archivist,,"107,000",,USD,,,United States of America,Maryland,College Park,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
4/27/2021 11:09,25-34,"Business, Finance & Consulting",Technical Sales Manager,,"80,000",8000.0,USD,,,United States,New Hampshire,Portsmouth,11 - 20 years,5-7 years,College degree,Woman,White,29.5
4/27/2021 11:09,35-44,Government & Public Services,Senior Policy Advisor,,"85,000",,CAD,,,Canada,,Toronto,11 - 20 years,2 - 4 years,Master's degree,Woman,White,39.5
4/27/2021 11:09,25-34,"Business, Finance & Consulting",Management Consultant,,"105,000",16000.0,USD,,,USA,Illinois,Chicago,8 - 10 years,5-7 years,Master's degree,Man,"Hispanic, Latino, or Spanish origin",29.5
4/27/2021 11:09,35-44,"Business, Finance & Consulting",Client Service Manager,,"90,000",0.0,USD,,,USA ,Pennsylvania,Philadelphia ,11 - 20 years,11 - 20 years,College degree,Woman,"Asian or Asian American, White",39.5
4/27/2021 11:09,35-44,Computing & Technology,Sales,,"65,000",35000.0,USD,,,United States,Illinois,"Springfield, IL",11 - 20 years,8 - 10 years,College degree,Woman,White,39.5
4/27/2021 11:09,45-54,Computing & Technology,Instructional designer,,"80,000",,USD,,,United States,North Carolina,Durham,21 - 30 years,2 - 4 years,College degree,Woman,White,49.5
4/27/2021 11:09,25-34,Computing & Technology,Data analyst,,"885,000",0.0,Other,INR,,India,,Pune,2 - 4 years,2 - 4 years,Master's degree,Woman,Asian or Asian American,29.5
4/27/2021 11:09,25-34,Computing & Technology,Proposal Manager,,"180,000",20000.0,USD,,,US,North Carolina,Wilmington,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/27/2021 11:10,35-44,Engineering & Industrial,HR Manager,,"83,500",500.0,USD,,,USA,South Carolina,"Columbia, SC",11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/27/2021 11:10,35-44,Computing & Technology,Director of Operations,,"85,000",0.0,GBP,,,UK,,London,11 - 20 years,5-7 years,College degree,Woman,White,39.5
4/27/2021 11:10,25-34,Engineering & Industrial,HR Manager,,"82,400",,USD,,,USA,Washington,Seattle,8 - 10 years,5-7 years,College degree,Woman,,29.5
4/27/2021 11:10,25-34,Computing & Technology,Customer Support Representative,,"45,000",,USD,,,USA,New Jersey,Somerset,2 - 4 years,2 - 4 years,College degree,Woman,Asian or Asian American,29.5
4/27/2021 11:10,35-44,"Business, Finance & Consulting",Brand Manager,Video Games,"140,000",20000.0,USD,,,USA,California,San Francisco,11 - 20 years,21 - 30 years,Some college,Woman,Another option not listed here or prefer not to answer,39.5
4/27/2021 11:10,25-34,Government & Public Services,Records Management Analyst,,"55,000",0.0,CAD,,"In a union on a salary grid, so I get annual raises from where I currently am until the max of approximately 62,000",Canada,,Victoria,8 - 10 years,1 year or less,College degree,Woman,White,29.5
4/27/2021 11:10,25-34,Computing & Technology,Product Manager,Senior-level,"201,000",80000.0,USD,,,USA,Illinois,Chicago,8 - 10 years,5-7 years,Master's degree,Man,White,29.5
4/27/2021 11:10,35-44,Computing & Technology,Engineering Manager,,"210,000",70000.0,USD,,,United States,,New York City,11 - 20 years,11 - 20 years,Some college,Man,Asian or Asian American,39.5
4/27/2021 11:10,25-34,Computing & Technology,Customer Success Manager,,"115,000",28000.0,USD,,,USA,Colorado,Denver,11 - 20 years,5-7 years,College degree,Woman,White,29.5
4/27/2021 11:10,25-34,Computing & Technology,Software Engineer,,"80,000",3000.0,USD,,,USA,Minnesota,Minneapolis,1 year or less,1 year or less,Some college,Non-binary,White,29.5
4/27/2021 11:10,25-34,Government & Public Services,Historian,"USAF Wing Historian (fully civilian, mobile but currently stationed in Florida, deployable)","66,805",2000.0,USD,,"USG so variable -based on Grade(GS) and step, as well as locality",United States,Florida,Eglin AFB,8 - 10 years,8 - 10 years,PhD,Woman,White,29.5
4/27/2021 11:10,35-44,"Business, Finance & Consulting",Assistant director ,,"117,000",11700.0,USD,,,US,North Carolina,Raleigh,11 - 20 years,8 - 10 years,Master's degree,Woman,White,39.5
4/27/2021 11:10,25-34,Government & Public Services,Staff Therapist,,"45,000",0.0,USD,,,United States,Illinois,Chicago,5-7 years,1 year or less,Master's degree,Woman,White,29.5
4/27/2021 11:10,35-44,Engineering & Industrial,Accounting Manager,,"75,000",,USD,,,USA,Oregon,Prineville,21 - 30 years,21 - 30 years,College degree,Woman,White,39.5
4/27/2021 11:10,45-54,Health & Life Sciences,HR Business Partner,,"145,000",15000.0,USD,,,USA,California,Oakland,21 - 30 years,21 - 30 years,College degree,Woman,White,49.5
4/27/2021 11:10,55-64,Engineering & Industrial,Controller,,"100,000",4000.0,USD,,,USA,Vermont,Rutland,21 - 30 years,21 - 30 years,College degree,Woman,White,59.5
4/27/2021 11:10,25-34,"Business, Finance & Consulting",Senior Research Analyst,Economic Consulting,"64,800",3000.0,USD,,,United States,Pennsylvania,Philadelphia,5-7 years,2 - 4 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",29.5
4/27/2021 11:10,45-54,Engineering & Industrial,Executive Assistant,,"65,000",7000.0,USD,,,USA,,Ann Arbor area,11 - 20 years,11 - 20 years,College degree,Woman,White,49.5
4/27/2021 11:10,35-44,Computing & Technology,Reporter,,"40,000",,USD,,,U.S.,Iowa,Verysmall town,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:10,18-24,Engineering & Industrial,Quality Engineer,,"54,075",,USD,,,USA,California,Irvine,1 year or less,1 year or less,College degree,Man,White,21.0
4/27/2021 11:10,25-34,Government & Public Services,Budget Analyst,,"53,895",0.0,USD,,,United States,Tennessee,Nashville,2 - 4 years,2 - 4 years,Master's degree,Woman,White,29.5
4/27/2021 11:10,35-44,Computing & Technology,Software Developer,,"92,000",15000.0,CAD,,,Canada,,Winnipeg,11 - 20 years,11 - 20 years,College degree,Man,White,39.5
4/27/2021 11:11,45-54,Engineering & Industrial,Senior Software Engineer ,,"120,000",20000.0,USD,,,USA,Texas,Houston,21 - 30 years,21 - 30 years,Some college,Man,White,49.5
4/27/2021 11:11,25-34,"Business, Finance & Consulting",Director ,,"45,000",3500.0,EUR,,,Ireland,,Athlone,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/27/2021 11:11,35-44,Government & Public Services,Deputy Director,Deputy director of municipal agency ,"103,500",6500.0,USD,,,USA,Massachusetts,Boston,11 - 20 years,5-7 years,Master's degree,Woman,White,39.5
4/27/2021 11:11,35-44,Government & Public Services,Director of Accounting,Head of the accounting department for a local government special district,"139,000",18000.0,USD,,additional comp is car allowance plus annual longevity bonus,United States,Texas,Houston,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:11,35-44,Computing & Technology,Account Manager ,,"100,000",25000.0,USD,,"The 25k is my expected bonus based on my and my team's goals. I also get a percentage based on my sales, but the dollar amount fluctuates.",United States ,District of Columbia,Washington DC,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/27/2021 11:11,35-44,Engineering & Industrial,Project Assistant,,"52,000",2000.0,USD,,,U.S.,Minnesota,Duluth,11 - 20 years,5-7 years,College degree,Woman,White,39.5
4/27/2021 11:11,25-34,"Business, Finance & Consulting",HR Coordinator,,"40,000",0.0,USD,,,USA,Illinois,Bloomington,5-7 years,5-7 years,Master's degree,Woman,White,29.5
4/27/2021 11:11,25-34,"Business, Finance & Consulting",Executive Assistant,,"52,000",100.0,CAD,,,Canada,,Vancouver,11 - 20 years,8 - 10 years,Some college,Woman,White,29.5
4/27/2021 11:11,25-34,Engineering & Industrial,Civil Engineer,,"87,000",7000.0,USD,,,United States,Texas,Dallas,5-7 years,5-7 years,College degree,Woman,White,29.5
4/27/2021 11:11,25-34,Computing & Technology,Data Engineer,,"95,000",3000.0,USD,,,USA,Maryland,Baltimore,8 - 10 years,2 - 4 years,College degree,Man,,29.5
4/27/2021 11:11,35-44,Government & Public Services,Program Director,,"70,000",0.0,USD,,,United States,Minnesota,Saint Paul,11 - 20 years,5-7 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",39.5
4/27/2021 11:11,35-44,"Business, Finance & Consulting",Tax Manager,,"78,400",4000.0,USD,,,USA,Pennsylvania,Philadelphia,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:11,35-44,Health & Life Sciences,Consultant,,"90,000",5000.0,USD,,,USA,,No,11 - 20 years,5-7 years,College degree,Man,Another option not listed here or prefer not to answer,39.5
4/27/2021 11:11,45-54,"Business, Finance & Consulting",Instructional Designer,,"71,750",0.0,CAD,,,Canada,,"Toronto, ON",8 - 10 years,5-7 years,Master's degree,Woman,White,49.5
4/27/2021 11:11,35-44,Engineering & Industrial,Materials Engineer,,"118,000",1000.0,USD,,,United States,California,Ridgecrest,11 - 20 years,11 - 20 years,College degree,Man,White,39.5
4/27/2021 11:11,35-44,Computing & Technology,Director of Operations,,"153,000",30000.0,USD,,,United States,,New York,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:11,35-44,Computing & Technology,Editorial Director,,"119,000",17850.0,USD,,,USA,Georgia,Denver ,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/27/2021 11:11,45-54,"Business, Finance & Consulting",Quality Specialist,Team lead of quality auditors,"66,900",3000.0,USD,,,USA,Florida,Miami,21 - 30 years,11 - 20 years,College degree,Woman,White,49.5
4/27/2021 11:11,35-44,Engineering & Industrial,Project Manager,,"65,000",1000.0,USD,,,United States,Pennsylvania,East Stroudsburg,8 - 10 years,2 - 4 years,Master's degree,Man,White,39.5
4/27/2021 11:11,25-34,Computing & Technology,Product Manager,,"85,000",,USD,,,USA,Massachusetts,Boston,5-7 years,1 year or less,Some college,Woman,White,29.5
4/27/2021 11:11,35-44,"Business, Finance & Consulting",Chief Financial Officer,,"140,000",15000.0,USD,,,United States ,Missouri,St Louis,11 - 20 years,8 - 10 years,Master's degree,Woman,White,39.5
4/27/2021 11:11,25-34,"Business, Finance & Consulting",Staff Accountant,,"53,000",,USD,,,United States,Idaho,Twin Falls,11 - 20 years,11 - 20 years,Master's degree,Woman,White,29.5
4/27/2021 11:11,25-34,Computing & Technology,Embedded Software Engineer,,"80,000",0.0,USD,,,USA,Virginia,Manassas,2 - 4 years,2 - 4 years,College degree,Man,White,29.5
4/27/2021 11:11,45-54,Engineering & Industrial,Compensation Analyst,,"70,000",0.0,USD,,,USA,California,Ripon,21 - 30 years,2 - 4 years,College degree,Woman,White,49.5
4/27/2021 11:11,25-34,"Business, Finance & Consulting",partner,professional services partner,"200,000",,USD,,,united states,Tennessee,nashville,11 - 20 years,11 - 20 years,Master's degree,Woman,White,29.5
4/27/2021 11:11,35-44,"Business, Finance & Consulting",Director of Marketing,,"40,000",1000.0,USD,,,US,Pennsylvania,Pittsburgh,11 - 20 years,5-7 years,College degree,Woman,White,39.5
4/27/2021 11:11,35-44,Health & Life Sciences,Proposal Writer,,"82,000",,USD,,,United States,Pennsylvania,Pittsburgh ,11 - 20 years,8 - 10 years,College degree,Woman,White,39.5
4/27/2021 11:12,25-34,Computing & Technology,Reporter,,"36,000",0.0,USD,,,United States,Pennsylvania,Philadelphia ,8 - 10 years,8 - 10 years,Master's degree,Non-binary,White,29.5
4/27/2021 11:12,25-34,Computing & Technology,Finance Manager,,"105,000",5250.0,USD,,,United States,Nevada,Las Vegas (Techinically remote),11 - 20 years,8 - 10 years,Master's degree,Woman,White,29.5
4/27/2021 11:12,45-54,Engineering & Industrial,HR Director,,"107,000",7000.0,USD,,,USA,New York,Albany,21 - 30 years,11 - 20 years,College degree,Woman,White,49.5
4/27/2021 11:12,25-34,"Business, Finance & Consulting",Accounts Payable,,"55,000",2000.0,USD,,,USA,California,San Francisco Bay Area,5-7 years,5-7 years,College degree,Man,Asian or Asian American,29.5
4/27/2021 11:12,45-54,Health & Life Sciences,RN,,"97,000",0.0,CAD,,,Canada,,Saskatoon ,31 - 40 years,31 - 40 years,College degree,Woman,White,49.5
4/27/2021 11:12,25-34,Computing & Technology,Staff writer,,"51,000",1200.0,USD,,,USA,Illinois,Chicago,8 - 10 years,5-7 years,College degree,Woman,Another option not listed here or prefer not to answer,29.5
4/27/2021 11:12,25-34,Health & Life Sciences,Veterinarian,,"108,000",40000.0,USD,,Base salary + percent production,USA,Virginia,RICHMOND,5-7 years,5-7 years,PhD,Woman,White,29.5
4/27/2021 11:12,25-34,"Business, Finance & Consulting",Office Administrator,,"40,000",2000.0,USD,,,USA,Illinois,Oak Park,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/27/2021 11:12,35-44,"Business, Finance & Consulting",Senior Vice President ,,"170,000",70000.0,USD,,,United States,Michigan,Detroit,11 - 20 years,11 - 20 years,College degree,Other or prefer not to answer,Another option not listed here or prefer not to answer,39.5
4/27/2021 11:12,25-34,Engineering & Industrial,Materials Engineer,,"111,433",0.0,USD,,,USA,Alabama,Huntsville ,5-7 years,5-7 years,Master's degree,Woman,White,29.5
4/27/2021 11:12,45-54,Engineering & Industrial,Pricing Specialist,Maintain costs and resale pricing for national customers ,"58,327",,USD,,,United States ,Pennsylvania,Exton,11 - 20 years,2 - 4 years,College degree,Woman,White,49.5
4/27/2021 11:12,45-54,Computing & Technology,Manager,,"144,000",14000.0,USD,,,US,Arkansas,Fort Smith,21 - 30 years,21 - 30 years,Master's degree,Man,White,49.5
4/27/2021 11:12,35-44,Computing & Technology,Production Supervisor,Book production,"66,840",0.0,USD,,,United States,New York,New York,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/27/2021 11:12,55-64,Health & Life Sciences,Speech Language Pathologist,,"79,000",0.0,CAD,,,Canada,,Toronto,41 years or more,31 - 40 years,Master's degree,Woman,White,59.5
4/27/2021 11:12,25-34,"Business, Finance & Consulting",Program Manager,,"87,000",,USD,,,United States,Delaware,Wilmington,11 - 20 years,2 - 4 years,Master's degree,Woman,White,29.5
4/27/2021 11:12,45-54,Health & Life Sciences,Exec admin,Located in Argentina,"1,080,000",223000.0,Other,Peso Argentino,Exchange about 1USD=165ARS,Argentina,,City of Buenos Aires,11 - 20 years,11 - 20 years,College degree,Woman,"Hispanic, Latino, or Spanish origin",49.5
4/27/2021 11:12,35-44,Government & Public Services,Records Management Specialist,"I am a government contractor, not a Federal Employee","85,000",0.0,USD,,,USA,District of Columbia,Washington,8 - 10 years,5-7 years,PhD,Woman,White,39.5
4/27/2021 11:12,45-54,Computing & Technology,Executive Director,,"200,000",100000.0,USD,,,US ,New York,New York,21 - 30 years,21 - 30 years,College degree,Woman,Black or African American,49.5
4/27/2021 11:12,45-54,"Business, Finance & Consulting",Contract Specialist ,,"80,000",1500.0,USD,,,USA ,Minnesota,Bloomington ,21 - 30 years,5-7 years,College degree,Woman,White,49.5
4/27/2021 11:12,25-34,Government & Public Services,Program Analyst,,"65,252",5200.0,CAD,,"I get an extra allowance in lieu of benefits or paid time off since I'm on a temporary contract. But since I'm in Canada, basic health insurance is not tied to your job. If I did get benefits they would cover vision, dental, and things like physio/massage/etc.",Canada,,Vancouver,11 - 20 years,8 - 10 years,College degree,Woman,White,29.5
4/27/2021 11:12,25-34,Engineering & Industrial,QA Manager,,"109,000",9000.0,USD,,,USA,Ohio,Cincinnati,8 - 10 years,8 - 10 years,College degree,Other or prefer not to answer,White,29.5
4/27/2021 11:12,18-24,"Business, Finance & Consulting",Business Support Consultant,Data compliance role,"54,000",0.0,USD,,,US,Minnesota,Minneapolis,2 - 4 years,41 years or more,College degree,Man,White,21.0
4/27/2021 11:12,45-54,"Business, Finance & Consulting",Executive Assistant,,"75,000",6000.0,CAD,,,Canada,,Calgary,21 - 30 years,8 - 10 years,College degree,Woman,White,49.5
4/27/2021 11:12,25-34,Health & Life Sciences,Genetic Counselor,Commercial Laboratory,"93,000",0.0,USD,,,United States,North Carolina,Remote,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
4/27/2021 11:12,25-34,Health & Life Sciences,Communications Advisor,,"87,000",10000.0,CAD,,,Canada,,Toronto,8 - 10 years,8 - 10 years,Master's degree,Woman,White,29.5
4/27/2021 11:12,25-34,Computing & Technology,Director of Marketing,,"100,000",,USD,,,USA,New York,New York,11 - 20 years,11 - 20 years,College degree,Woman,White,29.5
4/27/2021 11:12,25-34,Computing & Technology,Operations Analyst,supply chain and logistics opetations,"62,000",,USD,,,USA,Texas,Houston,11 - 20 years,8 - 10 years,College degree,Woman,Black or African American,29.5
